"","SPCODE","taxa","genus","species","variety","tolerance","native","family","hydrophyte","form","habit","group","shade","clemet.tier","odnr.class","ohio.noxious","clemet.priority","plot","month","year","species.name","cover.mn"
"147","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1080,"August",2010,"Acer_saccharum",0.75
"148","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1035,"June",2010,"Acer_saccharum",0.875
"149","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,3367,"August",2010,"Acer_saccharum",0.875
"150","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,3668,"August",2010,"Acer_saccharum",0.25
"151","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1012,"June",2010,"Acer_saccharum",76.125
"152","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1091,"August",2010,"Acer_saccharum",79.125
"153","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1003,"July",2010,"Acer_saccharum",3.5
"154","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1089,"August",2010,"Acer_saccharum",24
"155","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1090,"August",2010,"Acer_saccharum",73.125
"156","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1074,"August",2010,"Acer_saccharum",85
"157","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1004,"June",2010,"Acer_saccharum",17.5
"158","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1077,"August",2010,"Acer_saccharum",85
"159","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1094,"August",2010,"Acer_saccharum",29.5
"160","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1093,"August",2010,"Acer_saccharum",25
"161","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1068,"July",2010,"Acer_saccharum",35.25
"162","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1051,"July",2010,"Acer_saccharum",27.5
"163","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1066,"August",2010,"Acer_saccharum",85.375
"164","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1053,"July",2010,"Acer_saccharum",13.75
"165","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1045,"July",2010,"Acer_saccharum",39.875
"166","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,3362,"September",2010,"Acer_saccharum",68.125
"167","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1098,"August",2010,"Acer_saccharum",29.375
"168","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1061,"July",2010,"Acer_saccharum",2.5
"169","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,3484,"July",2010,"Acer_saccharum",0.0025
"170","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1010,"June",2010,"Acer_saccharum",34.375
"171","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,3409,"August",2010,"Acer_saccharum",4.625
"172","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1050,"July",2010,"Acer_saccharum",67.5
"173","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1060,"July",2010,"Acer_saccharum",73.75
"174","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1092,"August",2010,"Acer_saccharum",53.625
"175","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1044,"July",2010,"Acer_saccharum",88
"176","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1024,"June",2010,"Acer_saccharum",25.875
"177","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1100,"August",2010,"Acer_saccharum",1.125
"178","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1057,"July",2010,"Acer_saccharum",97
"179","ACESAR","Acer_saccharum","Acer","saccharum",NA,"midrange","native","Aceraceae","upland","tree","W","DI","tree",NA,NA,NA,NA,3396,"August",2010,"Acer_saccharum",22.75
"180","ACTALB","Actaea_alba","Actaea","alba",NA,"sensitive","native","Ranunculaceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,1068,"July",2010,"Actaea_alba",0.0025
"181","ACTALB","Actaea_alba","Actaea","alba",NA,"sensitive","native","Ranunculaceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,1034,"July",2010,"Actaea_alba",0.005
"182","ACTALB","Actaea_alba","Actaea","alba",NA,"sensitive","native","Ranunculaceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,1033,"June",2010,"Actaea_alba",0.1275
"183","ACTALB","Actaea_alba","Actaea","alba",NA,"sensitive","native","Ranunculaceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,3396,"August",2010,"Actaea_alba",0.13
"184","ACTALB","Actaea_alba","Actaea","alba",NA,"sensitive","native","Ranunculaceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,1060,"July",2010,"Actaea_alba",0.5
"185","ACTALB","Actaea_alba","Actaea","alba",NA,"sensitive","native","Ranunculaceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,1041,"July",2010,"Actaea_alba",0.255
"186","ACTALB","Actaea_alba","Actaea","alba",NA,"sensitive","native","Ranunculaceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,1047,"July",2010,"Actaea_alba",0.375
"187","ACTALB","Actaea_alba","Actaea","alba",NA,"sensitive","native","Ranunculaceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,3362,"September",2010,"Actaea_alba",0.0025
"188","ACTALB","Actaea_alba","Actaea","alba",NA,"sensitive","native","Ranunculaceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,1039,"July",2010,"Actaea_alba",0.125
"189","ACTALB","Actaea_alba","Actaea","alba",NA,"sensitive","native","Ranunculaceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,1012,"June",2010,"Actaea_alba",0.0025
"190","ACTALB","Actaea_alba","Actaea","alba",NA,"sensitive","native","Ranunculaceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,1066,"August",2010,"Actaea_alba",0.8775
"191","ACTALB","Actaea_alba","Actaea","alba",NA,"sensitive","native","Ranunculaceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,1025,"June",2010,"Actaea_alba",0.0025
"192","ACTALB","Actaea_alba","Actaea","alba",NA,"sensitive","native","Ranunculaceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,1045,"July",2010,"Actaea_alba",0.0025
"193","ADIPED","Adiantum_pedatum","Adiantum","pedatum",NA,"sensitive","native","Pteridaceae","FAC","fern","PE","SVP","shade",NA,NA,NA,NA,3370,"August",2010,"Adiantum_pedatum",0.125
"194","ADIPED","Adiantum_pedatum","Adiantum","pedatum",NA,"sensitive","native","Pteridaceae","FAC","fern","PE","SVP","shade",NA,NA,NA,NA,1041,"July",2010,"Adiantum_pedatum",0.125
"195","AEGPOD","Aegopodium_podagraria","Aegopodium","podagraria",NA,"tolerant","adventive","Apiaceae","upland","forb","PE","DI","advent",2,NA,FALSE,FALSE,3377,"August",2010,"AEGOPODIUM_PODAGRARIA",73.75
"196","AESGLA","Aesculus_glabra","Aesculus","glabra",NA,"sensitive","native","Hippocastanaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1080,"August",2010,"Aesculus_glabra",0.125
"197","AESGLA","Aesculus_glabra","Aesculus","glabra",NA,"sensitive","native","Hippocastanaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,3389,"August",2010,"Aesculus_glabra",28.75
"198","AESGLA","Aesculus_glabra","Aesculus","glabra",NA,"sensitive","native","Hippocastanaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1010,"June",2010,"Aesculus_glabra",0.0025
"199","AESGLA","Aesculus_glabra","Aesculus","glabra",NA,"sensitive","native","Hippocastanaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1086,"August",2010,"Aesculus_glabra",0.38
"200","AESGLA","Aesculus_glabra","Aesculus","glabra",NA,"sensitive","native","Hippocastanaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1094,"August",2010,"Aesculus_glabra",0.1275
"201","AESGLA","Aesculus_glabra","Aesculus","glabra",NA,"sensitive","native","Hippocastanaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1043,"July",2010,"Aesculus_glabra",7.5
"202","AESGLA","Aesculus_glabra","Aesculus","glabra",NA,"sensitive","native","Hippocastanaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1054,"July",2010,"Aesculus_glabra",4.75
"203","AESGLA","Aesculus_glabra","Aesculus","glabra",NA,"sensitive","native","Hippocastanaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1074,"August",2010,"Aesculus_glabra",0.01
"204","AESGLA","Aesculus_glabra","Aesculus","glabra",NA,"sensitive","native","Hippocastanaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1022,"June",2010,"Aesculus_glabra",0.1275
"205","AGRGIG","Agrostis_gigantea","Agrostis","gigantea",NA,"tolerant","adventive","Poaceae","advent","grass","PE","MO","advent",NA,NA,FALSE,FALSE,1034,"July",2010,"AGROSTIS_GIGANTEA",0.25
"206","AGRGIG","Agrostis_gigantea","Agrostis","gigantea",NA,"tolerant","adventive","Poaceae","advent","grass","PE","MO","advent",NA,NA,FALSE,FALSE,1073,"July",2010,"AGROSTIS_GIGANTEA",0.8775
"207","AGRGRY","Agrimonia_gryposepala","Agrimonia","gryposepala",NA,"midrange","native","Rosaceae","upland","forb","PE","DI","partial",NA,NA,NA,NA,3389,"August",2010,"Agrimonia_gryposepala",0.005
"208","AGRGRY","Agrimonia_gryposepala","Agrimonia","gryposepala",NA,"midrange","native","Rosaceae","upland","forb","PE","DI","partial",NA,NA,NA,NA,1073,"July",2010,"Agrimonia_gryposepala",0.0025
"209","AGRGRY","Agrimonia_gryposepala","Agrimonia","gryposepala",NA,"midrange","native","Rosaceae","upland","forb","PE","DI","partial",NA,NA,NA,NA,1019,"June",2010,"Agrimonia_gryposepala",0.0025
"210","AGRGRY","Agrimonia_gryposepala","Agrimonia","gryposepala",NA,"midrange","native","Rosaceae","upland","forb","PE","DI","partial",NA,NA,NA,NA,1082,"August",2010,"Agrimonia_gryposepala",0.5
"211","AGRGRY","Agrimonia_gryposepala","Agrimonia","gryposepala",NA,"midrange","native","Rosaceae","upland","forb","PE","DI","partial",NA,NA,NA,NA,1069,"July",2010,"Agrimonia_gryposepala",0.25
"212","AGRGRY","Agrimonia_gryposepala","Agrimonia","gryposepala",NA,"midrange","native","Rosaceae","upland","forb","PE","DI","partial",NA,NA,NA,NA,1028,"June",2010,"Agrimonia_gryposepala",0.0025
"213","AGRGRY","Agrimonia_gryposepala","Agrimonia","gryposepala",NA,"midrange","native","Rosaceae","upland","forb","PE","DI","partial",NA,NA,NA,NA,1034,"July",2010,"Agrimonia_gryposepala",1
"214","AGRGRY","Agrimonia_gryposepala","Agrimonia","gryposepala",NA,"midrange","native","Rosaceae","upland","forb","PE","DI","partial",NA,NA,NA,NA,3370,"August",2010,"Agrimonia_gryposepala",0.0025
"215","AGRPAR","Agrimonia_parviflora","Agrimonia","parviflora",NA,"tolerant","native","Rosaceae","FAC","forb","PE","DI","shade",NA,NA,NA,NA,1065,"July",2010,"Agrimonia_parviflora",0.75
"216","AGRPER","Agrostis_perennans","Agrostis","perennans",NA,"midrange","native","Poaceae","upland","grass","PE","MO","partial",NA,NA,NA,NA,3385,"August",2010,"Agrostis_perennans",1.5
"217","AGRPER","Agrostis_perennans","Agrostis","perennans",NA,"midrange","native","Poaceae","upland","grass","PE","MO","partial",NA,NA,NA,NA,3368,"August",2010,"Agrostis_perennans",0.0025
"218","AGRPER","Agrostis_perennans","Agrostis","perennans",NA,"midrange","native","Poaceae","upland","grass","PE","MO","partial",NA,NA,NA,NA,1072,"June",2010,"Agrostis_perennans",1.5
"219","AGRPUB","Agrimonia_pubescens","Agrimonia","pubescens",NA,"midrange","native","Rosaceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,1098,"August",2010,"Agrimonia_pubescens",0.2525
"220","AGRSTR","Agrimonia_striata","Agrimonia","striata",NA,"sensitive","native","Rosaceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,3367,"August",2010,"Agrimonia_striata",0.0075
"221","AGRSTR","Agrimonia_striata","Agrimonia","striata",NA,"sensitive","native","Rosaceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,1018,"July",2010,"Agrimonia_striata",0.0025
"222","AGRSTR","Agrimonia_striata","Agrimonia","striata",NA,"sensitive","native","Rosaceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,1075,"August",2010,"Agrimonia_striata",0.006666667
"223","ALLCAN","Allium_canadense","Allium","canadense",NA,"tolerant","native","Liliaceae","upland","forb","PE","MO","full",NA,NA,NA,NA,1034,"July",2010,"Allium_canadense",0.01
"224","ALLCAN","Allium_canadense","Allium","canadense",NA,"tolerant","native","Liliaceae","upland","forb","PE","MO","full",NA,NA,NA,NA,1039,"July",2010,"Allium_canadense",0.005
"225","ALLCAN","Allium_canadense","Allium","canadense",NA,"tolerant","native","Liliaceae","upland","forb","PE","MO","full",NA,NA,NA,NA,1025,"June",2010,"Allium_canadense",0.125
"226","ALLCAN","Allium_canadense","Allium","canadense",NA,"tolerant","native","Liliaceae","upland","forb","PE","MO","full",NA,NA,NA,NA,1010,"June",2010,"Allium_canadense",0.255
"227","ALLCAN","Allium_canadense","Allium","canadense",NA,"tolerant","native","Liliaceae","upland","forb","PE","MO","full",NA,NA,NA,NA,1034,"July",2010,"Allium_canadense",0.005
"228","ALLCAN","Allium_canadense","Allium","canadense",NA,"tolerant","native","Liliaceae","upland","forb","PE","MO","full",NA,NA,NA,NA,1024,"June",2010,"Allium_canadense",0.0025
"229","ALLCAN","Allium_canadense","Allium","canadense",NA,"tolerant","native","Liliaceae","upland","forb","PE","MO","full",NA,NA,NA,NA,1018,"July",2010,"Allium_canadense",0.1275
"230","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,1052,"July",2010,"Alliaria_petiolata",0.875
"231","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,1058,"July",2010,"Alliaria_petiolata",0.375
"232","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,3381,"August",2010,"Alliaria_petiolata",3
"233","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,3362,"September",2010,"Alliaria_petiolata",3.5
"234","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,1060,"July",2010,"Alliaria_petiolata",0.0025
"235","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,3396,"August",2010,"ALLIARIA_PETIOLATA",0.375
"236","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,1045,"July",2010,"Alliaria_petiolata",0.3775
"237","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,1043,"July",2010,"Alliaria_petiolata",1.25
"238","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,1054,"July",2010,"Alliaria_petiolata",0.75
"239","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,1010,"June",2010,"ALLIARIA_PETIOLATA",1.25
"240","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,1057,"July",2010,"Alliaria_petiolata",1
"241","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,1068,"July",2010,"ALLIARIA_PETIOLATA",0.5
"242","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,1388,"August",2010,"Alliaria_petiolata",0.1275
"243","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,1018,"July",2010,"Alliaria_petiolata",5.5
"244","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,3377,"August",2010,"Alliaria_petiolata",0.5
"245","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,1044,"July",2010,"Alliaria_petiolata",9.3775
"246","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,1009,"June",2010,"ALLIARIA_PETIOLATA",12.5
"247","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,1091,"August",2010,"Alliaria_petiolata",0.125
"248","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,1075,"August",2010,"ALLIARIA_PETIOLATA",0.5
"249","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,1014,"July",2010,"ALLIARIA_PETIOLATA",4.5
"250","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,3367,"August",2010,"Alliaria_petiolata",0.5
"251","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,1041,"July",2010,"Alliaria_petiolata",0.5
"252","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,1034,"July",2010,"ALLIARIA_PETIOLATA",0.255
"253","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,3420,"August",2010,"ALLIARIA_PETIOLATA",1.5
"254","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,1024,"June",2010,"ALLIARIA_PETIOLATA",0.005
"255","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,1021,"July",2010,"ALLIARIA_PETIOLATA",31.25
"256","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,1015,"June",2010,"ALLIARIA_PETIOLATA",0.0025
"257","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,1098,"August",2010,"Alliaria_petiolata",0.25
"258","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,1004,"June",2010,"ALLIARIA_PETIOLATA",34.5
"259","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,1022,"June",2010,"ALLIARIA_PETIOLATA",0.01
"260","ALLPET","Alliaria_petiolata","Alliaria","petiolata",NA,"tolerant","adventive","Brassicaceae","upland","forb","BI","DI","advent",4,"targeted",FALSE,TRUE,1017,"June",2010,"Alliaria_petiolata",0.0025
